station_id,city,region,countryCode,lat,lon,aqi,no2,o3,pm25
552,Marecchia,Emilia Romagna,IT,44.064308167,12.552490234,63.0,34.3,34.6,63.0
553,Gherardi,Emilia Romagna,IT,44.839749,11.961252,59.0,4.6,45.9,59.0
554,,Borsukowizna-Wiejska,PL,53.2189019,23.6477814,19.0,1.2,18.9,1.0
555,Laives Leifers,Bolzano Alto Adige,IT,46.4271136,11.3372914,35.0,5.2,34.7,16.0
556,,Nevers ISAT,FR,46.996826,3.171092,32.0,1.7,21.7,32.0
557,,Koper,SI,45.543011857602,13.713523658988,74.0,14.2,37.4,74.0
558,,Vilnius Žirmūnai,LT,54.7117424,25.2974345,26.0,1.2,26.1,22.0
559,Meteo. st,Ganovce,SK,49.0300862,20.3279007,55.0,1.4,28.1,55.0
560,,Baume-les-Dames,FR,47.352683,6.361762,47.0,6.3,42.1,47.0
561,,Polača,HR,44.021094444444,15.516111111111,54.0,1.7,43.1,54.0
562,Aleea Castanilor,Copşa Mică,RO,46.1112285,24.2271373,15.0,15.9,6.6,46.0
563,Kraków,Małopolska,PL,50.069308,20.053492,79.0,9.1,28.7,79.0
564,Várpalota,Várpalota,HU,47.20167,18.143025,85.0,18.3,15.1,85.0
565,Obertor,Schweinfurt,DE,50.0636608,10.1752124,17.0,17.9,17.1,16.7
566,Dungarvan,Co. Waterford,IE,52.090561,-7.620018,53.0,5.5,36.0,53.0
567,Luukki,Espoo,FI,60.31439,24.68486,18.0,1.1,17.6,14.0
568,Cubelles,Catalunya,ES,41.202200000247,1.6721999999595,46.0,2.3,45.5,42.0
569,Svratouch,Pardubicky,CZ,49.735084444444,16.034196944444,38.0,3.4,31.0,38.0
570,Miskolc Búza tér,Miskolc,HU,48.10699,20.79001,59.0,12.4,11.5,59.0
571,Oder,Schwedt,DE,53.064166666667,14.285,53.0,8.3,22.4,53.0
572,,Kohtla-Järve,EE,59.409579,27.278658,26.0,1.3,25.7,8.0
573,MatalascaÑas,Almonte,ES,37.016100000141,-6.5704200000185,43.0,1.0,43.0,22.0
574,Str. Traian,Galaţi,RO,45.4493189,28.0440311,26.0,2.8,26.2,43.0
575,,MS Rakičan,SI,46.652419,16.19628,78.0,6.4,68.0,78.0
576,Brandenburg,Neuendorfer Str. v,DE,52.409166666667,12.548333333333,50.0,20.6,32.1,50.0
577,Kauppatori 2,Turku,FI,60.45183,22.26783,37.0,6.5,0.4,37.0
578,,Hedemora Gussarvsgatan,SE,60.281401893462544,15.98909774002796,55.0,20.8,34.4,55.0
579,pozos,Baleares,ES,39.890916999957,4.2529720000175,37.0,3.2,5.67,28.0
580,Dumbierska,Kosice,SK,48.7515999,21.2450463,72.0,31.1,11.5,72.0
581,,Dębica-Grottgera-WIOS,PL,50.054786,21.416256,133.0,5.9,25.8,133.0
582,Gerbido,Emilia Romagna,IT,45.055889,9.747946,70.0,27.9,43.9,70.0
583,Carling,Pays Naborien,FR,49.16568858170346,6.716887639855134,19.0,6.4,22.0,19.0
584,Reims,Champagne Ardenne,FR,49.2507,4.0230805555557,35.0,20.2,35.0,33.0
585,,Agia Sofia,EL,40.6337738,22.9452877,42.0,26.1,15.1,42.0
586,Str. Cauciucului,Oneşti,RO,46.2575057,26.7908625,19.0,6.2,18.9,43.0
587,Str. Valea Albă,Piatra Neamţ,RO,46.9346738,26.3891992,21.0,6.5,20.8,43.0
588,,Saarejärve,EE,58.701433,26.7547,25.0,0.3,24.6,22.0
589,Złoty Potok,leśniczówka Kamienna Góra,PL,50.710889,19.458797,68.0,3.9,24.7,68.0
590,Sarród,Sarród,HU,47.67148,16.83955,27.0,1.6,26.6,72.0
591,Tarnów,Małopolska,PL,50.020169,21.004167,99.0,5.9,25.8,99.0
592,Belotin,Olomoucky,CZ,49.587081944444,17.804220277778,120.0,13.4,15.3,120.0
593,,Neuenburg,DE,47.81905277782,7.5679138888253,37.0,17.0,20.4,37.0
594,,Villefranche Centre,FR,45.990147,4.715483,30.0,2.7,35.6,38.0
595,Saragat,Emilia Romagna,IT,44.925963,10.371914,72.0,10.6,44.7,72.0
596,Biotuotetehdas,Kemi,FI,65.75865,24.53986,18.0,0.7,25.35,18.0
597,Tabor,Jihocesky,CZ,49.411231944444,14.676388611111,34.0,7.6,34.0,9.0
598,Salgótarján,Salgótarján,HU,48.09444,19.80276,39.0,4.3,16.3,63.0
599,Starachowice,ul. Złota,PL,51.050611,21.084175,110.0,15.6,17.5,110.0
600,,Råö,SE,57.3937,11.9142,49.0,12.4,24.5,49.0
601,Farkasfa,Farkasfa,HU,46.916667,16.316667,33.0,17.3,33.0,78.0
602,,Tauberbischofsheim,DE,49.634619444476,9.6588277779685,36.0,5.5,13.9,36.0
603,Kergoff,Merléac,FR,48.2619107,-2.9431875,45.0,1.3,37.0,45.0
604,Savignano Di Rigo,Emilia Romagna,IT,43.927406,12.224794,48.0,3.7,48.0,59.0
605,,Bebra,DE,50.97,9.8,45.0,10.5,29.5,45.0
606,,Dessel,BE,51.2336522083913,5.16397884684722,43.0,2.8,42.7,30.0
607,,Ayia Marina Background Station,CY,35.0369868,33.0549876,41.0,0.7,41.3,12.0
608,Baceno,Piemonte,IT,46.311311,8.2597173,39.0,2.3,39.4,65.0
609,Szolnok,Szolnok,HU,47.17712,20.19688,23.0,7.6,22.6,13.0
610,Mullingar,Co. Westmeath,IE,53.525156,-7.337529,48.0,3.1,36.0,48.0
611,Tagliati,Emilia Romagna,IT,44.670378,10.9623,76.0,19.7,42.3,76.0
612,Calea Bucuresti,Craiova,RO,44.3128758,23.8523,9.0,6.9,22.2,46.0
613,Perpignan Centre,LangedocRoussillon,FR,42.695548,2.900528,50.0,2.9,36.8,50.0
614,Janikovce,Nitra,SK,48.2861955,18.1383259,30.0,4.2,20.3,30.0
615,Mokra,Jihomoravsky,CZ,49.219444166667,16.755306111111,53.0,4.8,20.1,53.0
616,,Kranj,SI,46.242115,14.366963,91.0,37.0,60.1,91.0
617,,Lębork,PL,54.546219,17.74635,21.0,9.7,20.9,152.0
618,,Wittenberge,DE,52.998611111111,11.738333333333,34.0,2.8,34.2,25.0
619,Laval,Loire,FR,48.0695,-0.767511,46.0,3.3,14.4,46.0
620,Gyor 1 Szent István,Gyor,HU,47.68537,17.63955,55.0,18.7,15.1,55.0
621,Kazincbarcika,Kazincbarcika,HU,48.247033,20.61445,97.0,15.7,11.5,97.0
622,,Devnya - Izvorite,BG,43.223044,27.587239,32.0,5.1,32.0,34.0
623,Anglet-cinq cantons,Aquitaine,FR,43.494041171804,-1.528753371459,20.0,3.7,34.2,54.0
624,Paços de Ferreira,Paços de Ferreira,PT,41.274166666667,-8.3761111111111,14.0,3.6,33.8,23.0
625,Saint-Nazaire,Loire,FR,47.2641,-2.25012,55.0,2.1,42.0,55.0
626,Ondrejov,Stredocesky,CZ,49.913513055556,14.782625277778,35.0,5.4,34.6,5.0
627,Normandie,Lorient,FR,47.75896,-3.36935,55.0,4.7,16.5,55.0
628,Chamusca,Chamusca,PT,39.3525,-8.4661111111111,27.0,0.9,26.9,12.0
629,Niirala,Kuopio,FI,62.88875,27.65397,31.0,10.6,31.2,8.0
630,,Carlow Town,IE,52.839722000107,-6.9316667000657,69.0,5.5,36.0,69.0
631,,Wiener Straße 77,AT,47.425667,15.270528,57.0,5.1,68.7,57.0
632,Frosinone,Lazio,IT,41.4907889,13.8333776,59.0,12.4,22.4,59.0
633,Piata Unirii,Timişoara,RO,45.7574971,21.2289011,42.0,18.9,41.8,49.0
634,,Chemnitz-Leipziger Str.,DE,50.859058,12.8683516,18.0,11.9,34.8,42.0
635,Nyíregyháza,Nyíregyháza,HU,47.96115,21.70576,46.0,8.3,26.0,46.0
636,,Gorzów Wielkopolski,PL,52.73821389,15.22866667,69.0,31.2,1.1,69.0
637,,Shumen,BG,43.268206,26.938439,18.0,11.0,17.5,34.0
638,Joaquim Magalhães,Faro,PT,37.015,-7.9266666666667,31.0,1.5,31.4,13.0
639,,Oława - Żołnierzy AK,PL,50.942117,17.291315,35.0,4.7,23.0,72.0
640,,Guéret centre,FR,46.173666665758,1.873,9.0,1.4,32.9,26.0
641,,Rozhen - KFS,BG,41.694342,24.738078,30.0,1.5,30.0,55.0
642,Peillon,PACA,FR,43.786583,7.373283,78.0,3.3,16.0,78.0
643,Fundão,Fundão,PT,40.233055555556,-7.3019444444444,23.0,0.5,22.8,10.145
644,,Wendland,DE,53.0175275,11.1432543,26.0,7.8,25.6,25.0
645,,Ostfriesischeinseln,DE,53.7333333,7.4166667,53.0,5.1,27.3,53.0
646,Ajka,Ajka,HU,47.103172,17.561381,53.0,5.2,30.4,53.0
647,,Habay-la-neuve,BE,49.7192811900301,5.63039774115335,33.0,3.2,32.9,8.0
648,Laranjeiro,Almada,PT,38.663611111111,-9.1577777777778,24.0,5.4,24.4,20.0
649,Comuna Ungheni,Ungheni,RO,47.2,27.783333,25.0,13.3,10.5,43.0
650,Pécs Szabadság u.,Pécs,HU,46.07098,18.22527,32.0,14.4,21.8,32.0
651,,Rymanów-Zdrój,PL,49.546551,21.851008,43.0,33.4,25.8,43.0
652,Ykspihlaja,Kokkola,FI,63.84157,23.04219,13.0,4.4,62.2,13.0
653,Epinal,Vallée de la Moyenne Moselle,FR,48.17264750507201,6.452813643643765,35.0,4.9,33.9,35.0
654,,Pfälzerwald-Hortenkopf,DE,49.2925,7.8516667,44.0,1.0,44.3,21.0
655,,Linköping Hamngatan 10,SE,58.41239230826744,15.630079303463972,46.0,18.8,36.2,37.0
656,Nice Port Quai du Commerce,PACA,FR,43.694341,7.286161,54.0,1.7,41.9,54.0
657,,Dobrich - OU Han Asparuh,BG,43.552883,27.833081,14.0,11.1,32.3,34.0
658,,Biberach,DE,48.089852777587,9.7998722224765,44.0,15.6,11.8,44.0
659,,Liege,BE,50.6134125036773,5.57022281466112,42.0,1.0,41.5,12.0
660,Mompean Cartagena,Murcia,ES,37.60339,-0.9749027186018782,57.0,11.2,27.8,57.0
661,,Luckenwalde,DE,52.089444444444,13.174722222222,70.0,6.9,22.4,70.0
662,,Albertville,FR,45.675107781679,6.389599834955,37.0,5.6,39.1,23.0
663,,Lodelinsart,BE,50.4289953950868,4.45868085845934,37.0,2.8,37.4,13.0
664,,OSIJEK-2,HR,45.557722222222,18.730860444444,52.0,8.0,27.5,52.0
665,Acropoli,Arezzo,IT,43.458591187681,11.888247347751,38.0,12.4,48.0,38.0
666,Hojna Voda,Jihocesky,CZ,48.7241975,14.723381944444,48.0,2.3,36.5,48.0
667,Jihlava-Znojemska,Vysocina,CZ,49.392444722222,15.591278055556,93.0,10.9,4.8,93.0
668,,Vielsalm,BE,50.3032078303659,6.00173628912486,41.0,1.0,41.1,8.0
669,Tudela,Navarra,ES,42.074000000009,-1.6279999998971,28.0,2.8,28.1,13.0
670,,Antwerpen,BE,51.2609897097004,4.42439900737739,47.0,3.2,63.7,45.0
671,Str. Petru Maior,Reşiţa,RO,45.2955643,21.8766298,17.0,2.5,2.5,46.0
672,Châlons-en-Champagne,Champagne Ardenne,FR,48.9623,4.3600305555554,31.0,1.9,31.2,23.0
673,,Lovech,BG,43.136925,24.715742,20.0,3.3,16.0,55.0
674,Str. Parcului,Bistriţa,RO,47.1295552,24.4997634,19.0,13.8,6.6,46.0
675,Koskikatu 1,Joensuu,FI,62.59909,29.7634,8.0,1.7,31.2,8.0
676,alzette,Esch,LU,49.5052795400543,5.976675030211347,37.0,4.4,36.6,25.0
677,Usurbil,País Vasco,ES,43.273780323077,-2.0505110667116,59.0,5.1,30.5,59.0
678,Sokolov,Karlovarsky,CZ,50.172824722222,12.672818055556,33.0,3.4,33.0,5.0
679,,Rahu,EE,59.447293,24.715126,33.0,1.9,33.2,17.0
680,Promenade Des Anglais,PACA,FR,43.689291,7.242074,55.0,8.6,20.0,55.0
681,,Saint-Gaudens,FR,43.104934996963,0.7191311179422,0.0,4.1,26.6,35.0
682,,Helsingborg Drottninggatan,SE,56.0472009285646,12.6914716058576,50.0,12.4,33.9,50.0
683,,Kardzhali - Studen Kladenets,BG,41.636078,25.379683,17.0,4.4,7.6,55.0
684,Zlin,Zlinsky,CZ,49.232906388889,17.667175277778,69.0,6.5,20.3,69.0
685,la Mayenne,Loire,FR,47.7883,-0.444706,34.0,2.7,13.9,34.0
686,Aurillac Lagarde,Auvergne,FR,44.920081,2.441083,43.0,1.6,52.6,19.0
687,,Houtem,BE,51.0162801133644,2.58232278174657,50.0,4.6,29.3,50.0
688,,Split-1,HR,43.510652777778,16.449341666667,7.0,7.5,71.35,25.0
689,Paanakedonkatu,Pori,FI,61.48226,21.81329,22.0,6.3,30.5,22.0
690,Str. Stefan Cel Mare,Vaslui,RO,46.6451824,27.7371143,14.0,8.1,10.5,43.0
691,Opole,ul. Koszyka 21,PL,50.666736,17.899137,66.0,10.7,18.0,66.0
692,Funes,Navarra,ES,42.307000000099,-1.8099999996782,31.0,1.0,31.3,13.0
693,Río Cobo,Galicia,ES,43.684400000051,-7.4318999997617,50.0,1.4,33.8,50.0
694,Str. Somesului,Carei,RO,47.683967,22.466869,27.0,7.5,14.2,46.0
695,M.R.Stefanika,Vranov nad Top.,SK,48.8856779,21.690072,65.0,6.9,11.5,65.0
696,,Radebeul-Wahnsdorf,DE,51.115847,13.667463,35.0,3.9,35.4,60.0
697,La rubia II,Valladolid,ES,41.630000000159,-4.740555549971,17.0,4.2,23.6,17.0
698,,Greystones Fire Station,IE,53.149794,-6.070582,52.0,8.5,36.0,52.0
699,,Monaghan Town,IE,54.24634,-6.961403,52.0,2.5,36.0,52.0
700,Caorle,Emilia Romagna,IT,44.419261,12.225385,57.0,16.0,44.7,57.0
701,Marina-vecchia,Massa,IT,44.029626188391,10.133072297499,34.0,19.7,48.0,34.0
702,str. Dorobanti,Nadlac,RO,46.1644781,20.7378581,16.0,12.3,16.4,49.0
703,Reinosa,Cantabria,ES,43.011939999895,-4.1355599995955,5.0,1.9,22.8,2.79
704,Angers,Loire,FR,47.4685,-0.555933,45.0,4.5,13.9,45.0
705,Niittykatu,Hämeenlinna,FI,60.99934,24.45538,17.0,2.4,47.7,17.0
706,Szymbark 430,Krakow,PL,49.633714,21.116833,25.0,1.7,25.8,99.0
707,,Lüdenscheid Lennestraße,DE,51.2275,7.6430555555556,48.0,7.5,41.6,48.0
708,,Patra-2,EL,38.24597549,21.73589706,61.0,10.6,15.9,61.0
709,,Chatenois,FR,47.146155,5.551039,43.0,4.5,42.8,27.0
710,Lauenburg-Murjahnstraße,Schleswig-Holstein,DE,53.382338,10.540524,46.0,4.6,35.8,46.0
711,Nadezhda,Sofia,BG,42.7325,23.298611,43.0,11.3,3.3,42.0
712,Str. Rozelor,Oţelu Roşu,RO,45.5191743,22.354908,17.0,1.4,32.5,46.0
713,Lourinhã,Lourinhã,PT,39.278333333333,-9.2455555555556,32.0,0.9,32.1,20.0
714,Epila 2,Tampere,FI,61.50854,23.67583,20.0,2.8,30.5,20.0
715,ul. Nieszczyńskiej,Małopolska,PL,49.743111,19.600399,77.0,3.0,28.7,77.0
716,,Olesno,PL,50.87698333,18.41687778,45.0,10.7,18.0,66.0
717,Napoli,Campania,IT,40.84936,14.23111,51.0,13.6,37.3,49.0
718,,Łódź-Jana Pawła II 15,PL,51.754613,19.434925,53.0,34.8,2.4,100.0
719,,Campillos,ES,36.962300000049,-4.8448300001799,59.0,1.4,34.6,59.0
720,,G.Oryahovitsa,BG,43.126475,25.691211,17.0,11.6,16.8,55.0
721,,Pejoces,FR,47.30737,5.065881,38.0,1.9,37.9,30.0
722,Jyskä,Jyväskylä,FI,62.2415,25.8415,28.0,5.1,62.2,28.0
723,Kielce,ul. Targowa 3,PL,50.878998,20.633692,115.0,2.3,17.5,115.0
724,Inntalautobahn A12 km 132,56,AT,47.2169472,10.7357167,12.0,6.4,52.7,18.4
725,Rothenfeld,Andechs,DE,47.9732667,11.2196194,31.0,3.2,30.9,25.0
726,Strasbourg A35 Remparts,GrandEst,FR,48.588056,7.729722,48.0,55.7,16.6,62.0
727,Edenderry Library,Co. Offaly,IE,53.3425,-7.0475,62.0,3.1,36.0,62.0
728,Clermont,Auvergne,FR,45.768323,3.156437,23.0,2.4,46.8,159.0
729,Vaasan keskusta,Vaasa,FI,63.09515,21.61832,16.0,3.1,62.2,18.0
730,Rurale,Auvergne,FR,46.6523,3.6014,32.0,0.7,39.7,16.0
731,,Sens,FR,48.200436,3.2773,28.0,3.7,27.5,25.0
732,la Basse-Loire,Loire,FR,47.2831,-1.78308,65.0,1.4,25.7,65.0
733,,Ennis,IE,52.503489600214,-8.591935500102,59.0,2.2,36.0,59.0
734,Dunaújváros,Dunaújváros,HU,46.965924,18.935198,55.0,4.9,24.5,55.0
735,,Wasserkuppe,DE,50.498888888889,9.9366666666667,49.0,51.6,48.9,21.0
736,Bilbao,País Vasco,ES,43.258830000142,-2.9456500004024,87.0,14.2,9.4,87.0
737,Moravska Trebova - Piaristicka.,Pardubicky,CZ,49.758995,16.666721388889,59.0,9.1,22.1,59.0
738,Piotrków,ul. Krakowskie Przedmieście 13,PL,51.404406,19.696956,97.0,20.9,2.4,100.0
739,Gavello,Emilia Romagna,IT,44.928769,11.178946,80.0,7.8,44.7,80.0
740,Sumperk - 5.ZS,Olomoucky,CZ,49.971584444444,16.978471666667,79.0,8.3,22.1,79.0
741,H.C.Andersens Boulevard,Copenhagen,DK,55.6750137,12.5693995,57.0,8.4,22.8,57.0
742,Str. Dunarii,Alexandria,RO,43.9685379,25.3301675,16.0,9.3,16.0,55.0
743,Hohenzollernring,Bayreuth,DE,49.9458022,11.581097,12.0,11.0,21.1,12.6
744,,Saint-Martin DHeres,FR,45.183030097973,5.753251253991,54.0,9.3,35.2,13.0
745,Salon,PACA,FR,43.639002,5.101097,40.0,1.9,40.1,20.0
746,,Montandon,FR,47.29717,6.834709,39.0,8.3,38.7,35.0
747,,Stockholm Södermalm,SE,59.316006853996,18.057807343668,36.0,1.4,36.2,14.0
748,Vodna nadrz,Starina,SK,49.0568346,22.2551211,38.0,1.0,11.5,38.0
749,,Parkplatz Untere Postgasse 2,AT,47.12583333333333,13.808333333333334,34.0,7.4,78.4,34.0
750,Héming,Deux Sarres,FR,48.6948353275389,6.965173125534078,21.0,6.0,20.4,23.0
751,Saint Exupery,Est Lyonnais,FR,45.753581276814,5.07230131917,1.0,0.9,36.9,26.0
752,Heatherton Park,Cork,IE,51.881943999751,-8.4571329997216,58.0,2.2,36.0,58.0
753,Roma,Lazio,IT,41.7702662,12.2366768,38.0,10.1,23.6,38.0
754,,Saint-ode,BE,50.0270290195129,5.59301691461049,34.0,1.9,33.8,5.0
755,Cholet,Loire,FR,47.0558,-0.883553,55.0,1.6,32.2,55.0
756,Rocabey,St Malo,FR,48.6530669,-2.002744,51.0,3.2,41.7,51.0
757,,Cherbourg - Hôtel-de-ville,FR,49.642167,-1.624472,57.0,10.1,29.7,57.0
758,Bdul. N. Iorga,Iasi,RO,47.148879,27.5793737,30.0,27.4,10.5,43.0
759,,Naujoji Akmenė,LT,56.316814,22.903861,4.0,27.8,28.1,12.0
760,Clonmel,Co. Tipperary,IE,52.354598,-7.698412,55.0,5.5,36.0,55.0
761,Portlaoise,Co. Laois,IE,53.036124999831,-7.2886750003803,70.0,5.5,36.0,70.0
762,Str. Isaccei- Parc Lac Ciuperca,Tulcea,RO,45.1716165,28.7914439,26.0,19.3,26.2,43.0
763,Hranice,Olomoucky,CZ,49.5518875,17.731222222222,82.0,13.4,15.3,82.0
764,,Wiesbaden-Schiersteiner Str.,DE,50.07211952,8.22886516,49.0,19.2,23.6,49.0
765,Str. Unirii,Moldova Noua,RO,44.735184,21.6642348,30.0,4.1,32.5,46.0
766,Manosque,PACA,FR,43.835784,5.786131,37.0,2.7,36.7,30.0
767,Borgomanero,Piemonte,IT,45.6989656,8.4606044,65.0,22.0,15.5,65.0
768,,Växjö Liedbergsgatan 11,SE,56.87988180581825,14.799272800062278,17.0,4.8,33.9,50.0
769,,Östersund Rådhusgatan,SE,63.17390887656504,14.64108598716642,13.0,1.0,33.8,13.0
770,Aleea Grădiste,Slatina,RO,44.4282299,24.3525607,9.0,5.4,22.2,46.0
771,Frosinone,Lazio,IT,41.6956788,13.2577285,53.0,5.5,24.4,53.0
772,,Iskrba,SI,45.561099793167,14.858067454437,26.0,1.0,26.4,25.0
773,,Chalon Centre Ville,FR,46.78231,4.847322,29.0,7.0,28.6,55.0
774,Saint-Dizier,Champagne Ardenne,FR,48.6458,4.9659611111108,34.0,1.6,34.1,28.0
775,New Ross,Co. Wexford,IE,52.389711,-6.943624,81.0,5.5,36.0,81.0
776,Poggibonsi,Poggibonsi,IT,43.470437486833,11.141284549758,38.0,12.8,48.0,38.0
777,,Bastia Montesoro,FR,42.67140961,9.43474007,39.0,1.2,38.7,28.0
778,Prachatice,Jihocesky,CZ,49.016086666667,14.000444444444,37.0,2.0,36.6,19.0
779,Lucan,Co. Dublin,IE,53.349142,-6.450329,72.0,7.3,36.0,72.0
780,Lostice,Olomoucky,CZ,49.747917222222,16.9257775,59.0,3.3,22.1,59.0
781,,Zemaitija,LT,55.7296619,21.9292986,28.0,27.8,28.1,38.0
782,,Montargis,FR,47.99792,2.71946,27.0,2.5,27.1,22.0
783,Salouel,Picardie,FR,49.868888888889,2.2398055555558,57.0,2.4,28.9,57.0
784,Traf Saint Quent 14,Picardie,FR,49.843055555556,3.2822222222221,30.0,1.0,32.9,30.0
785,Salerno,Campania,IT,40.69536,14.77751,26.0,7.0,25.6,49.0
786,,Roanne,FR,46.041268534811,4.074659314085,30.0,4.6,43.3,38.0
787,,Żary,PL,51.64265556,15.12780833,102.0,16.9,5.5,102.0
788,Rurale,Auvergne,FR,45.1048,3.27754,43.0,1.5,47.1,19.0
789,Ourense,Galicia,ES,42.353000000118,-7.8778999998174,63.0,14.3,9.9,63.0
790,Airvault Centre,PoitouCharentes,FR,46.824363888889,-0.13546111111118,10.0,5.1,25.2,21.0
791,Nowy Sącz,Małopolska,PL,49.619281,20.714403,99.0,5.9,25.8,99.0
792,Str Mihai Viteazu,Constanţa,RO,44.1815543,28.6425278,15.0,14.3,14.8,34.0
793,,Vratsa - ZHP Gara,BG,43.207978,23.557414,17.0,1.0,16.5,42.0
794,Chomutov,Ustecky,CZ,50.467529166667,13.412695833333,43.0,2.7,35.9,43.0
795,Poitiers Centre,PoitouCharentes,FR,46.583958333334,0.34560277777775,14.0,5.5,18.7,21.0
796,Ceska Lipa,Liberecky,CZ,50.698043888889,14.537345,93.0,8.9,39.4,93.0
797,Hallikatu,Rauma,FI,61.12986,21.4997,15.0,3.8,30.5,15.0
798,Harjula,Lohja,FI,60.24903,24.06947,26.0,2.4,17.6,26.0
799,Le Mans,Loire,FR,47.9711,0.221456,25.0,2.5,15.2,25.0
800,,Gent,BE,51.0583317184903,3.72929817206168,38.0,2.8,38.2,34.0
801,,PLITVIČKA JEZERA,HR,44.899333,15.609777777778,29.0,1.0,19.1,29.0
802,Str. Meteorologiei,Zalău,RO,47.1936593,23.0453323,11.0,21.8,11.1,46.0
803,Str. Dambovitei,Cluj-Napoca,RO,46.7817793,23.626916,8.0,36.6,11.1,46.0
804,Gajew,gm. Witonia,PL,52.14325,19.233225,27.0,14.6,5.8,100.0
805,,Tulle centre,FR,45.262666665757,1.76283333333,11.0,2.8,24.4,25.0
806,Mem Martins,Sintra,PT,38.785,-9.3472222222222,33.0,1.8,32.5,20.0
807,,Bessières,FR,43.80318072,1.595487893,40.0,10.9,39.6,35.0
808,Lohe,Sulzbach-Rosenberg,DE,49.4868046,11.7855875,21.0,33.1,21.2,17.9
809,Prado Rey,Prado Del Rey,ES,36.794489999848,-5.5316200003424,51.0,1.4,38.9,51.0
810,Sonega,Santiago do Cacém,PT,37.871111111111,-8.7238888888889,39.0,0.5,39.4,30.0
811,Andoain,País Vasco,ES,43.221378665865,-2.0233252475312,74.0,16.0,0.9,74.0
812,,Aristotelous,EL,40.298981,21.793817,57.0,26.1,15.1,57.0
813,Cuneo,Piemonte,IT,44.3703176,7.5251893,23.0,11.9,22.8,57.0
814,Cangas,Asturias,ES,43.178799999723,-6.5526999998106,38.0,1.9,3.0,38.0
815,,Kaunas Petrašiūnai,LT,54.9142482,24.0221896,27.0,1.2,26.7,52.0
816,,Weserbergland,DE,51.8333333,9.5,53.0,5.1,29.7,53.0
817,villa del prado,Madrid,ES,40.247899999914,-4.275199999646,21.0,1.9,29.2,21.0
818,Str. Ostrovei,Râmnicu Vâlcea,RO,45.0826539,24.369233,7.0,15.1,36.7,43.0
819,,Ursynów,PL,52.16077306,21.03916667,120.0,17.1,36.2,12.5
820,Riemterdijk,Wekerom,NL,52.1116,5.70842,53.0,7.66,64.0,2.43
821,Hemkade,Zaanstad,NL,52.42023000014056,4.832060000156797,53.0,19.1,62.4,5.66
822,Europaweg,Groningen,NL,53.2178,6.5789,53.0,16.4,66.1,4.7
823,,Konarskiego,PL,52.17203333,22.27277778,30.0,14.1,48.0,18.6
824,Jamboreepad,Heerlen,NL,50.9003,5.98685,42.0,8.17,64.3,0.495
825,Medemblikkerweg,Wieringerwerf,NL,52.803700000000006,5.05051,53.0,5.0,72.0,2.77
826,Oost sidelinge,Rotterdam,NL,51.93847200021101,4.430691999983553,53.0,27.2,54.5,10.5
827,Kardinaal de jongweg,Utrecht,NL,52.105,5.12446,53.0,18.9,77.8,4.18
828,Oude meije,Zegveld,NL,52.138,4.83819,53.0,7.38,64.5,2.88
829,Stelleweg,Philippine,NL,51.29449999999999,3.74948,56.0,5.4,69.0,30.5
830,Willem de zwijgerlaan,Leiden,NL,52.1678,4.50756,53.0,3.83,71.9,4.2
831,Vogelaarsdreef,De zilk,NL,52.296600000000005,4.51082,53.0,3.83,71.9,4.2
832,Berghaven,Hoek v. holland,NL,51.97780300022988,4.121944000373796,53.0,21.8,55.5,4.62
833,J. gerardtsweg,Hilversum,NL,52.23510000000001,5.18155,53.0,14.1,58.9,4.97
834,Van diemenstraat,Amsterdam,NL,52.389983000188224,4.88781099987638,53.0,15.3,62.4,5.99
835,Schipholweg,Haarlem,NL,52.3705,4.64232,53.0,11.9,66.6,4.6
836,Luttenbergerweg,Hellendoorn,NL,52.3883,6.40293,53.0,6.64,59.0,2.43
837,Blaarpeelweg,De rips,NL,51.5475,5.8382,63.0,7.22,63.9,0.85
838,Klotterpeellaan,De rips,NL,51.5359,5.80859,63.0,7.22,63.9,0.85
839,Graafseweg,Nijmegen,NL,51.8414,5.85778,53.0,20.2,64.0,3.51
840,Vondelpark,Amsterdam,NL,52.35971400001388,4.866208000411839,53.0,11.9,68.1,4.37
841,Burgemeester rothestraat,Wijk aan zee,NL,52.4939920000485,4.601986000379324,53.0,4.34,66.6,11.2
842,Kanaaldijk,Ijmuiden,NL,52.46303900009865,4.60184200043928,53.0,11.2,66.6,9.35
843,Westerpark,Amsterdam,NL,52.39397200025616,4.870156999790721,53.0,39.4,62.4,5.63
844,Kasteel hillenraadweg,Maastricht,NL,50.8598,5.71381,42.0,11.9,28.9,6.6
845,Sloterweg,Badhoevedorp,NL,52.33400300025121,4.7740060003231,53.0,7.34,75.1,5.81
846,Hoogtij,Amsterdam,NL,52.42801700027339,4.7734780002434976,53.0,10.7,62.4,16.7
847,Einsteinweg,Amsterdam,NL,52.38133100023151,4.845232999687698,53.0,15.6,62.4,8.48
848,Soetemanweg,Pernis,NL,51.8879,4.38881,53.0,20.9,61.6,6.95
849,Spoortunnel,Botlek,NL,51.8701,4.31806,53.0,15.7,61.6,6.95
850,,Podleśna,PL,52.28098306,20.95555556,58.0,21.2,35.8,12.0
851,Hoekwantweg,Biddinghuizen,NL,52.4487,5.61921,53.0,5.71,66.7,2.43
852,Kuilweg,Biddinghuizen,NL,52.4232,5.59338,53.0,6.63,66.8,2.43
